_id,opportunityId,currentOpportunityStatus.name,currentOpportunityStatus.updatedAt,updated_at,factFindSent.date[0],updatedAt,deletedAt,assignedUserId[0],assignee[0].name,assignee[0].avatar,assignee[0].email,opportunityName,created_at,opportunityStatusHistory[0].oldStatus,opportunityStatusHistory[1].oldStatus,opportunityStatusHistory[2].oldStatus,opportunityStatusHistory[3].oldStatus,opportunityStatusHistory[4].oldStatus,opportunityStatusHistory[5].oldStatus,opportunityStatusHistory[6].oldStatus,opportunityStatusHistory[7].oldStatus,opportunityStatusHistory[8].oldStatus,opportunityStatusHistory[9].oldStatus,opportunityStatusHistory[10].oldStatus,opportunityStatusHistory[11].oldStatus,opportunityStatusHistory[12].oldStatus,opportunityStatusHistory[13].oldStatus,opportunityStatusHistory[14].oldStatus,opportunityStatusHistory[0].newStatus,opportunityStatusHistory[1].newStatus,opportunityStatusHistory[2].newStatus,opportunityStatusHistory[3].newStatus,opportunityStatusHistory[4].newStatus,opportunityStatusHistory[5].newStatus,opportunityStatusHistory[6].newStatus,opportunityStatusHistory[7].newStatus,opportunityStatusHistory[8].newStatus,opportunityStatusHistory[9].newStatus,opportunityStatusHistory[10].newStatus,opportunityStatusHistory[11].newStatus,opportunityStatusHistory[12].newStatus,opportunityStatusHistory[13].newStatus,opportunityStatusHistory[14].newStatus,opportunityStatusHistory[0].updateDate,opportunityStatusHistory[1].updateDate,opportunityStatusHistory[2].updateDate,opportunityStatusHistory[3].updateDate,opportunityStatusHistory[4].updateDate,opportunityStatusHistory[5].updateDate,opportunityStatusHistory[6].updateDate,opportunityStatusHistory[7].updateDate,opportunityStatusHistory[8].updateDate,opportunityStatusHistory[9].updateDate,opportunityStatusHistory[10].updateDate,opportunityStatusHistory[11].updateDate,opportunityStatusHistory[12].updateDate,opportunityStatusHistory[13].updateDate,opportunityStatusHistory[14].updateDate,opportunityStatusHistory[0].daysInOldStatus,opportunityStatusHistory[1].daysInOldStatus,opportunityStatusHistory[2].daysInOldStatus,opportunityStatusHistory[3].daysInOldStatus,opportunityStatusHistory[4].daysInOldStatus,opportunityStatusHistory[5].daysInOldStatus,opportunityStatusHistory[6].daysInOldStatus,opportunityStatusHistory[7].daysInOldStatus,opportunityStatusHistory[8].daysInOldStatus,opportunityStatusHistory[9].daysInOldStatus,opportunityStatusHistory[10].daysInOldStatus,opportunityStatusHistory[11].daysInOldStatus,opportunityStatusHistory[12].daysInOldStatus,opportunityStatusHistory[13].daysInOldStatus,opportunityStatusHistory[14].daysInOldStatus,opportunityStatusHistory[4].data.eventMeta.device,opportunityStatusHistory[0].data.eventMeta.device,opportunityStatusHistory[4].data.eventMeta.platform,opportunityStatusHistory[0].data.eventMeta.platform,opportunityStatusHistory[4].data.eventMeta.browser,opportunityStatusHistory[0].data.eventMeta.browser,broker.name,broker.avatar,broker.email,broker.phoneNo,brokerId,leadSourceId,loanAmount,opportunityInfo.emailAddress,opportunityInfo.fullName,createdAt,lcr.ffSent,opportunityStatusHistory[1].data.userAgentInfo.device,opportunityStatusHistory[2].data.userAgentInfo.device,opportunityStatusHistory[3].data.userAgentInfo.device,opportunityStatusHistory[4].data.userAgentInfo.device,opportunityStatusHistory[5].data.userAgentInfo.device,opportunityStatusHistory[6].data.userAgentInfo.device,opportunityStatusHistory[7].data.userAgentInfo.device,opportunityStatusHistory[0].data.userAgentInfo.device,opportunityStatusHistory[8].data.userAgentInfo.device,opportunityStatusHistory[12].data.userAgentInfo.device,opportunityStatusHistory[1].data.userAgentInfo.platform,opportunityStatusHistory[2].data.userAgentInfo.platform,opportunityStatusHistory[3].data.userAgentInfo.platform,opportunityStatusHistory[4].data.userAgentInfo.platform,opportunityStatusHistory[5].data.userAgentInfo.platform,opportunityStatusHistory[6].data.userAgentInfo.platform,opportunityStatusHistory[7].data.userAgentInfo.platform,opportunityStatusHistory[0].data.userAgentInfo.platform,opportunityStatusHistory[8].data.userAgentInfo.platform,opportunityStatusHistory[12].data.userAgentInfo.platform,opportunityStatusHistory[1].data.userAgentInfo.browser,opportunityStatusHistory[2].data.userAgentInfo.browser,opportunityStatusHistory[3].data.userAgentInfo.browser,opportunityStatusHistory[4].data.userAgentInfo.browser,opportunityStatusHistory[5].data.userAgentInfo.browser,opportunityStatusHistory[6].data.userAgentInfo.browser,opportunityStatusHistory[7].data.userAgentInfo.browser,opportunityStatusHistory[0].data.userAgentInfo.browser,opportunityStatusHistory[8].data.userAgentInfo.browser,opportunityStatusHistory[12].data.userAgentInfo.browser,currentOpportunityStatus.data.userAgentInfo.device,currentOpportunityStatus.data.userAgentInfo.platform,currentOpportunityStatus.data.userAgentInfo.browser,lcr.ffReceived,followUpEmailClickInfo.userAgentInfo.device,followUpEmailClickInfo.userAgentInfo.platform,followUpEmailClickInfo.userAgentInfo.browser,followUpEmailClickInfo.updatedAt,leadCategory,leadSegment,mercuryId,conversionPage,leadSource,applicantInitialLoginInfo.userAgentInfo.device,applicantInitialLoginInfo.userAgentInfo.platform,applicantInitialLoginInfo.userAgentInfo.browser,leadOriginatingPage,pluginName,pluginPageSlug,enquiryId,lcr.submitted,brokerName,ffSent,submitted,lcr.settled,broker,broker.mercuryId
6682e72f15fafdc129809210,631eee0921fc750009de5dfb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qilucoho@ryteto.me,Smarikaseven hletest,2022-09-12T08:30:01.185Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96c55d4e-8a0a-4362-b79c-bb0cc309f820,,Website - Complete,,,,home-loan-articles/preparing-to-apply,HLE Enquire Online Extended V2,,371826,,,,,,,
6682e72f15fafdc129809213,631eee1921fc750009de5dfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jokenila@savageattitude.com,Smarikaten hletest,2022-09-12T08:30:17.158Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,employment,c0133d83-e3db-41e3-8937-02af4a45f823,,Website - Complete,,,,unusual-employment-loans/new-job-home-loan,HLE Enquire Online Extended V2,,371829,,,,,,,
6682e72f15fafdc12980921e,631ef21672acd100094cc71a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mijoxo1672@obxstorm.com,Smarikaten hletest,2022-09-12T08:47:18.400Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717b3122-6923-4eab-9fe8-f451d3adb039,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371840,,,,,,,
6682e72f15fafdc129809220,631ff2882bbf880009bd0279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QA Test,,qatest@homeloanexperts.com.au,,,,,tjozjbtsytut@jmetertest.com,Sanish1663038083587 JmeterTest,2022-09-13T03:01:28.245Z,2022-09-13T03:01:55.331Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fb3efdf-52fb-4e62-a063-3d2519226089,,,,,,,,,,,,,,,,
6682e72f15fafdc12980922b,631ffeadd51b180009efa90b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rurawigu@microcreditoabruzzo.it,Smarikaseven hletest,2022-09-13T03:53:17.427Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ed697eb-d40f-4b3e-bc6e-7851d1479fbb,,Website - Complete,,,,no-deposit-home-loans/no-deposit-loan-calculator,HLE Enquire Online Extended V2,,371847,,,,,,,
6682e72f15fafdc129809232,632000add51b180009efa912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jylyva@onekisspresave.com,Smarikafive hletest,2022-09-13T04:01:49.130Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9993741b-a070-424a-92d9-e6e24e47b1ca,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371854,,,,,,,
6682e72f15fafdc12980923d,632000e4d51b180009efa91d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bytevono@savageattitude.com,Smarikasixteen hletest,2022-09-13T04:02:44.410Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28d2fe55-5548-4634-b37b-e13cdb865404,,Website - Complete,,,,property-types/postcode-restrictions,HLE Enquire Online Extended V2,,371865,,,,,,,
6682e72f15fafdc129809245,63200add85554c00093e0ee3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rolopawy@onekisspresave.com,Smarikaone hletest,2022-09-13T04:45:17.459Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4106588-c08e-4bed-9723-bfe093050f5b,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371873,,,,,,,
6682e72f15fafdc129809247,63200ae385554c00093e0ee5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sotizyra@microcreditoabruzzo.it,Smarikathree hletest,2022-09-13T04:45:23.807Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a09fad20-d2bd-4ecf-ba0d-a575817ff68d,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371875,,,,,,,
6682e72f15fafdc12980924a,63200af485554c00093e0ee8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tohujeba@livinginsurance.co.uk,Smarikasix hletest,2022-09-13T04:45:40.352Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d0257d5-070c-4fec-a2d3-806d8709a961,,Website - Complete,,,,property-types/vacant-land-loan,HLE Enquire Online Extended V2,,371878,,,,,,,
6682e72f15fafdc12980924b,63200afb85554c00093e0ee9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qilucoho@ryteto.me,Smarikaseven hletest,2022-09-13T04:45:47.013Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01T17:26:29.130Z,,,,,,,8487bbb3-dba8-40b9-90e6-fe91d3c3be5b,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371879,,,,,,,
6682e72f15fafdc12980920c,631eedfdecf1f60009e3bb3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wozucy@conisocial.it,Smarikafour hletest,2022-09-12T08:29:49.076Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736bcc06-2efc-42fe-9adb-9406dc9f490b,,Website - Complete,,,,free-quote,HLE Enquire Online Extended V2,,371823,,,,,,,
6682e72f15fafdc12980920d,631eedfe21fc750009de5df8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sotizyra@microcreditoabruzzo.it,Smarikathree hletest,2022-09-12T08:29:50.758Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75ee145a-e128-4f8d-8c0c-1c5e9f747d03,,Website - Complete,,,,low-deposit-home-loans/5-deposit-home-loans,HLE Enquire Online Extended V2,,371822,,,,,,,
6682e72f15fafdc12980920e,631eee0021fc750009de5df9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mijoxo1672@obxstorm.com,Smarikafive hletest,2022-09-12T08:29:52.909Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sydney,0ace7eb0-57b0-4154-8d9c-e9e3725727e7,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371824,,,,,,,
6682e72f15fafdc129809211,631eee0e21fc750009de5dfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wugynyro@ryteto.me,Smarikaeight hletest,2022-09-12T08:30:06.801Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calculator,6e803ebe-90b2-42ea-b2c8-1c786af4f0d2,,Website - Complete,,,,mortgage-calculators/guarantor-loan-calculator,Guarantor Loan Calculator,guarantor-loan-calculator,371827,,,,,,,
6682e72f15fafdc129809215,631ef1ebd7297c00098e125c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thapasmarika4@gmail.com,Smarikaone hletest,2022-09-12T08:46:35.223Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd381b8f-2616-4b8a-b827-bcf4e4c2eda7,,Website - Complete,,,,home-loan-articles/land-equity-construction-loan,HLE Enquire Online Extended V2,,371831,,,,,,,
6682e72f15fafdc12980921b,631ef20772acd100094cc717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rurawigu@microcreditoabruzzo.it,Smarikaseven hletest,2022-09-12T08:47:03.091Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03633744-b86c-488c-b140-ffa416bd3925,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371837,,,,,,,
6682e72f15fafdc12980921f,631ff2252bbf880009bd0278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QA Test,,qatest@homeloanexperts.com.au,,,,,tjozjbtsytut@jmetertest.com,Sanish1663037979373-1 JmeterTest-1,2022-09-13T02:59:49.601Z,2022-09-13T03:02:54.113Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505b6fc5-f6e8-4f67-9b4c-2eea0e3a01bb,,,,,,,,,,,,,,,,
6682e72f15fafdc129809221,631ff3102bbf880009bd027a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arcdyndxvyib@jmetertest.com,Sanish1663038219368-1 JmeterTest-1,2022-09-13T03:03:44.299Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091e1d6c-5824-4369-a5b6-d9b3fb893c6b,,,,,,,,,,,,,,,,
6682e72f15fafdc129809226,631ffe9667b16d0009502a5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smarika048@gmail.com,Smarikatwo hletest,2022-09-13T03:52:54.533Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be2d9512-15cb-49f7-9c06-155d8d216bee,,Website - Complete,,,,bad-credit-home-loans/discharged-bankruptcy,HLE Enquire Online Extended V2,,371842,,,,,,,
6682e72f15fafdc129809227,631ffe98d51b180009efa907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ghunu9@gmail.com,Smarikathree hletest,2022-09-13T03:52:56.595Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d02ba435-19d7-43e8-8e18-f1fbfd821d3c,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371843,,,,,,,
6682e72f15fafdc129809228,631ffe9cd51b180009efa908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shreshnibasnet@yahoo.com,Smarikafour hletest,2022-09-13T03:53:00.025Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53be90ba-0518-444b-9c6e-6916cd9f4c3a,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371844,,,,,,,
6682e72f15fafdc129809229,631ffea1d51b180009efa909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shreshnibasnet9@gmail.com,Smarikafive hletest,2022-09-13T03:53:05.148Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d37789b-ec5b-4bdf-b0f9-daf7cdcb162d,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371845,,,,,,,
6682e72f15fafdc12980922c,631fff9cd51b180009efa90c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bacelyky@thichanthit.com,Smarikaone hletest,2022-09-13T03:57:16.350Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,property_types,96cf8665-4587-447d-a25c-8469dbef92cb,,Website - Complete,,,,property-types/display-home-loan,HLE Enquire Online Extended V2,,371848,,,,,,,
6682e72f15fafdc129809230,632000a3d51b180009efa910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lusatequ@digital10network.com,Smarikathree hletest,2022-09-13T04:01:39.217Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,below300k,ea9be92c-8f2c-470f-87dc-30c20478ee0e,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371852,,,,,,,
6682e72f15fafdc129809234,632000b7d51b180009efa914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rurawigu@microcreditoabruzzo.it,Smarikaseven hletest,2022-09-13T04:01:59.330Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premium_and_other,bb9c4502-c8b0-4fbe-af78-50cd70dec838,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371856,,,,,,,
6682e72f15fafdc129809235,632000bcd51b180009efa915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sotizyra@microcreditoabruzzo.it,Smarikaeight hletest,2022-09-13T04:02:04.412Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07f734ad-dcfa-4e68-b33b-4701ffc2a147,,Website - Complete,,,,non-resident-mortgages/foreign-investment-lpnew,HLE Enquire Online Extended V2,,371857,,,,,,,
6682e72f15fafdc129809239,632000d0d51b180009efa919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qilucoho@ryteto.me,Smarikatwelve hletest,2022-09-13T04:02:24.291Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8f8a174-4e8b-44fb-9fe4-947e42edc0f4,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371861,,,,,,,
6682e72f15fafdc12980923b,632000dad51b180009efa91b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zaxylejo@microcreditoabruzzo.it,Smarikafourteen hletest,2022-09-13T04:02:34.630Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3b93915-5e1e-4f1f-a579-231b60d56a0d,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371863,,,,,,,
6682e72f15fafdc12980923e,632000e9d51b180009efa91e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lituwu@forexlist.in,Smarikaseventeen hletest,2022-09-13T04:02:49.552Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4ce17a6-7b1e-42a6-9c57-af3044126b44,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371866,,,,,,,
6682e72f15fafdc129809246,63200ae385554c00093e0ee4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rurawigu@microcreditoabruzzo.it,Smarikatwo hletest,2022-09-13T04:45:23.211Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97e1e557-8834-4183-b23f-3ee9c86efbac,,Website - Complete,,,,waived-lmi/100-home-loan-no-lmi,HLE Enquire Online Extended V2,,371874,,,,,,,
6682e72f15fafdc129809249,63200aef85554c00093e0ee7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mijoxo1672@obxstorm.com,Smarikafive hletest,2022-09-13T04:45:35.816Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f51683bf-5122-4b06-814c-33439db7176c,,Website - Complete,,,,free-quote,HLE Enquire Online Extended V2,,371877,,,,,,,
6682e72f15fafdc129809212,631eee1421fc750009de5dfd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zaxylejo@microcreditoabruzzo.it,Smarikanine hletest,2022-09-12T08:30:12.479Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premium_and_other,ced10420-f6be-4b19-aa70-993e33e1be46,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371828,,,,,,,
6682e72f15fafdc129809216,631ef1f0d7297c00098e125d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smarika048@gmail.com,Smarikatwo hletest,2022-09-12T08:46:40.141Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f91d23d8-1ea9-4c13-b498-ac67df67ca49,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371832,,,,,,,
6682e72f15fafdc129809217,631ef1f072acd100094cc713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ghunu9@gmail.com,Smarikathree hletest,2022-09-12T08:46:40.129Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b06d085c-fcf5-4eb0-81ee-112e313f6f4e,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371833,,,,,,,
6682e72f15fafdc129809218,631ef1f472acd100094cc714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shreshnibasnet@yahoo.com,Smarikafour hletest,2022-09-12T08:46:44.379Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c4477e4-7344-42ab-aeb6-795c3730f206,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371834,,,,,,,
6682e72f15fafdc129809219,631ef1f972acd100094cc715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shreshnibasnet9@gmail.com,Smarikafive hletest,2022-09-12T08:46:49.258Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bfdce71-3be6-4136-aa03-24f5219a2fd4,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371835,,,,,,,
6682e72f15fafdc12980921a,631ef20072acd100094cc716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rolopawy@onekisspresave.com,Smarikasix hletest,2022-09-12T08:46:56.299Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premium_and_other,8696bddd-6be6-480d-af95-24d8282e4fe1,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371836,,,,,,,
6682e72f15fafdc129809225,631ffe9067b16d0009502a5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thapasmarika4@gmail.com,Smarikaone hletest,2022-09-13T03:52:48.951Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59baa28f-e4e7-4d3b-81db-bbc26299ac47,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371841,,,,,,,
6682e72f15fafdc129809231,632000a8d51b180009efa911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lasazoqi@digital10network.com,Smarikafour hletest,2022-09-13T04:01:44.471Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc3f42c7-9ca6-477f-b963-174939d392b8,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371853,,,,,,,
